"Linux Kernel Switching To Linux v4.0, Coming With Many New Addons",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/OcbXPjjA9EU/story01.htm,"An anonymous reader writes Following polling on Linus Torvald's Google+ page, he's decided to make the next kernel version Linux 4.0 rather than Linux 3.20. Linux 4.0 is going to bring many big improvements besides the version bump with there being live kernel patching, pNFS block server support, VirtIO 1.0, IBM z13 mainframe support, new ARM SoC support, and many new hardware drivers and general improvements. Linux 4.0 is codenamed ""Hurr durr I'ma sheep.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Linux+Kernel+Switching+To+Linux+v4.0%2C+Coming+With+Many+New+Addons%3A+http%3A%2F%2Fbit.ly%2F1FNWu20""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Flinux.slashdot.org%2Fstory%2F15%2F02%2F23%2F0535235%2Flinux-kernel-switching-to-linux-v40-coming-with-many-new-addons%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://linux.slashdot.org/story/15/02/23/0535235/linux-kernel-switching-to-linux-v40-coming-with-many-new-addons?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://linux.slashdot.org/story/15/02/23/0535235/linux-kernel-switching-to-linux-v40-coming-with-many-new-addons?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7001983&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/43b17ef0/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/222166422032/u/49/f/647410/c/35028/s/43b17ef0/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166422032/u/49/f/647410/c/35028/s/43b17ef0/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166422032/u/49/f/647410/c/35028/s/43b17ef0/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166422032/u/49/f/647410/c/35028/s/43b17ef0/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166422032/u/49/f/647410/c/35028/s/43b17ef0/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166422032/u/49/f/647410/c/35028/s/43b17ef0/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/222166422032/u/49/f/647410/c/35028/s/43b17ef0/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/222166422032/u/49/f/647410/c/35028/s/43b17ef0/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/222166422032/u/49/f/647410/c/35028/s/43b17ef0/sc/4/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/OcbXPjjA9EU"" height=""1"" width=""1"" alt=""""/>"
Mars One Does Not Renew Contracts For Robotic Missions,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/rYl6wvWptC4/story01.htm,"braindrainbahrain writes Mars One is, of course, the highly speculative, low credibility project to land humans on Mars after a one-way trip. In 2013 they had announced that two contracts had been awarded to the aerospace industry to develop a Mars orbiter and a Mars lander to carry a science experiment payload to the surface. Both contracts have been completed, but so far, Mars One has no immediate plans to renew the contracts and pursue further development of the crafts.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Mars+One+Does+Not+Renew+Contracts+For+Robotic+Missions%3A+http%3A%2F%2Fbit.ly%2F1DHNPxF""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F15%2F02%2F22%2F2050206%2Fmars-one-does-not-renew-contracts-for-robotic-missions%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/15/02/22/2050206/mars-one-does-not-renew-contracts-for-robotic-missions?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/15/02/22/2050206/mars-one-does-not-renew-contracts-for-robotic-missions?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7001105&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/43ad5303/sc/24/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/222166405473/u/49/f/647410/c/35028/s/43ad5303/sc/24/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166405473/u/49/f/647410/c/35028/s/43ad5303/sc/24/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166405473/u/49/f/647410/c/35028/s/43ad5303/sc/24/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166405473/u/49/f/647410/c/35028/s/43ad5303/sc/24/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166405473/u/49/f/647410/c/35028/s/43ad5303/sc/24/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166405473/u/49/f/647410/c/35028/s/43ad5303/sc/24/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/222166405473/u/49/f/647410/c/35028/s/43ad5303/sc/24/a2.htm""><img src=""http://da.feedsportal.com/r/222166405473/u/49/f/647410/c/35028/s/43ad5303/sc/24/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/222166405473/u/49/f/647410/c/35028/s/43ad5303/sc/24/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/rYl6wvWptC4"" height=""1"" width=""1"" alt=""""/>"
"Microsoft, Lenovo scramble over Superfish security flaw (CBS News)",http://news.feedzilla.com/en_us/stories/science/422459362?client_source=api&format=json,"Adware pre-loaded on Lenovo laptops leaves users vulnerable to hackers

"
Noted climate-change skeptic linked to corporate money (climateark),http://news.feedzilla.com/en_us/stories/science/422470060?client_source=api&format=json,"Seattle Times: For years, politicians wanting to block legislation on climate
change have bolstered their arguments by pointing to the work of a handful of
scientists who claim that greenhouse gases pose little risk to humanity. One
of the names they invoke most often is Wei-Hock Soon, known as Willie, a
scientist at the Harvard-Smithsonian Center for Astrophysics who claims that
variations in the sun’s energy can largely explain recent global warming. He
has often appeared on conservative news programs, testified...

"
Oil Pipeline Veto Expected to Be First in a Wave (NY Times),http://news.feedzilla.com/en_us/stories/science/422440429?client_source=api&format=json,"President Obama’s expected veto of the Keystone XL oil pipeline bill this
week, the third and most significant one of his six years in office, would
likely be followed by several others.







"
"Pandora Pays Artists $0.001 Per Stream, Thinks This Is ""Very Fair""",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/1sLmFpJgFsc/story01.htm,"journovampire writes with this story about how much artists make on Spotify. ""Pandora founder Tim Westergren has claimed that the company is paying out 'very fair' sums to artists, despite its per-stream royalty weighing in at just one sixth of Spotify's. The digital personalized radio platform has previously gone on-record as saying that it pays music rights-holders approximately $0.0014 for each play of their tracks: Westergren blogged in 2013 that Pandora pays &lsquo;around $1,370 for a million spins&rsquo;. That&rsquo;s around 80% smaller than Spotify&rsquo;s per-stream payout, which officially stands somewhere between $0.006 and $0.0084.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Pandora+Pays+Artists+%240.001+Per+Stream%2C+Thinks+This+Is+%22Very+Fair%22%3A+http%3A%2F%2Fbit.ly%2F1DNAQc4""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fnews.slashdot.org%2Fstory%2F15%2F02%2F23%2F135224%2Fpandora-pays-artists-0001-per-stream-thinks-this-is-very-fair%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://news.slashdot.org/story/15/02/23/135224/pandora-pays-artists-0001-per-stream-thinks-this-is-very-fair?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://news.slashdot.org/story/15/02/23/135224/pandora-pays-artists-0001-per-stream-thinks-this-is-very-fair?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7004149&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/43b3a095/sc/8/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/222166471519/u/49/f/647410/c/35028/s/43b3a095/sc/8/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166471519/u/49/f/647410/c/35028/s/43b3a095/sc/8/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166471519/u/49/f/647410/c/35028/s/43b3a095/sc/8/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166471519/u/49/f/647410/c/35028/s/43b3a095/sc/8/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166471519/u/49/f/647410/c/35028/s/43b3a095/sc/8/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166471519/u/49/f/647410/c/35028/s/43b3a095/sc/8/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/222166471519/u/49/f/647410/c/35028/s/43b3a095/sc/8/a2.htm""><img src=""http://da.feedsportal.com/r/222166471519/u/49/f/647410/c/35028/s/43b3a095/sc/8/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/222166471519/u/49/f/647410/c/35028/s/43b3a095/sc/8/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/1sLmFpJgFsc"" height=""1"" width=""1"" alt=""""/>"
Rocket Flown Through Northern Lights To Help Unlock Space Weather Mysteries,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/tsVtebR4bgM/story01.htm,"Zothecula writes The northern lights are more than one of nature's most awe inspiring sights, they are an electromagnetic phenomena that can adversely affect power grids and communications and navigation systems. Researchers from the University of Oslo have flown a rocket through the phenomena to take a closer look with the aim of gathering data that will help in predicting space weather.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Rocket+Flown+Through+Northern+Lights+To+Help+Unlock+Space+Weather+Mysteries%3A+http%3A%2F%2Fbit.ly%2F1DIIk1y""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F15%2F02%2F23%2F0312229%2Frocket-flown-through-northern-lights-to-help-unlock-space-weather-mysteries%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/15/02/23/0312229/rocket-flown-through-northern-lights-to-help-unlock-space-weather-mysteries?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/15/02/23/0312229/rocket-flown-through-northern-lights-to-help-unlock-space-weather-mysteries?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7001535&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/43af1047/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/222166415215/u/49/f/647410/c/35028/s/43af1047/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166415215/u/49/f/647410/c/35028/s/43af1047/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166415215/u/49/f/647410/c/35028/s/43af1047/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166415215/u/49/f/647410/c/35028/s/43af1047/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166415215/u/49/f/647410/c/35028/s/43af1047/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166415215/u/49/f/647410/c/35028/s/43af1047/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/222166415215/u/49/f/647410/c/35028/s/43af1047/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/222166415215/u/49/f/647410/c/35028/s/43af1047/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/222166415215/u/49/f/647410/c/35028/s/43af1047/sc/4/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/tsVtebR4bgM"" height=""1"" width=""1"" alt=""""/>"
Self-Assembling Carbohydrates Trap Cancer Cells In A Cage (pubs.acs),http://news.feedzilla.com/en_us/stories/science/422140301?client_source=api&format=json,"Biomaterials: The molecules form a deadly nanofiber web around bone cancer
cells while leaving healthy cells alone

"
Star Buzzed Our Solar System during Human Prehistory (Scientific American),http://news.feedzilla.com/en_us/stories/science/422114496?client_source=api&format=json,"A faint star with an even fainter companion came close enough some 70,000
years ago to perturb distant comets in our solar system


-- Read more on ScientificAmerican.com

"
"The History of Sex.com, the Most Contested Domain On the Internet",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/R_xwU64Ply8/story01.htm,"sarahnaomi writes On its face, sex.com looks like a no-frills Pinterest for porn, but behind the site lies an ongoing grudge match between the man who invented online dating and a con artist who stole the crown jewel of the internet out from under him. The history of the domain is well documented, with two books and dozens of articles written on the subject. It was first registered in 1994 by Gary Kremen, the entrepreneur who founded Match.com and was savvy enough to buy up several generic domains, including jobs.com and housing.com, in the early days of the internet.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=The+History+of+Sex.com%2C+the+Most+Contested+Domain+On+the+Internet%3A+http%3A%2F%2Fbit.ly%2F1DcRnVO""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F15%2F02%2F23%2F1256246%2Fthe-history-of-sexcom-the-most-contested-domain-on-the-internet%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/15/02/23/1256246/the-history-of-sexcom-the-most-contested-domain-on-the-internet?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/15/02/23/1256246/the-history-of-sexcom-the-most-contested-domain-on-the-internet?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7004125&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/43b30167/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/222166468566/u/49/f/647410/c/35028/s/43b30167/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166468566/u/49/f/647410/c/35028/s/43b30167/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166468566/u/49/f/647410/c/35028/s/43b30167/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166468566/u/49/f/647410/c/35028/s/43b30167/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166468566/u/49/f/647410/c/35028/s/43b30167/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166468566/u/49/f/647410/c/35028/s/43b30167/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/222166468566/u/49/f/647410/c/35028/s/43b30167/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/222166468566/u/49/f/647410/c/35028/s/43b30167/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/222166468566/u/49/f/647410/c/35028/s/43b30167/sc/4/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/R_xwU64Ply8"" height=""1"" width=""1"" alt=""""/>"
The Imitation Game Fails Test of Inspiring the Next Turings,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/fZV3sBfRqks/story01.htm,"reifman writes In 'The Imitation Game': Can This Big Fat Cliche Win Best Picture?, reviewer Monica Guzman blasts the film for distorting history and missing the opportunity to inspire today's tech savvy, highly surveilled generation to follow in Turing's path: Instead of an inventor, it shows a stereotype. Instead of inspiring us to follow in the footsteps of a person who shaped technology, the film inspires us only to get out of the way of the next genius who can. The Imitation Game changed aspects of the real Alan Turing's personality to conform more closely to our idea of the solitary nerd. It falls in line with the tired idea that only outcasts could love computers...As for explaining the science behind Turing's code-breaking machine, the movie doesn't bother. if invention doesn't deserve top billing in this story, where the technology at its heart is not only historically significant but hugely resonant in our lives today, then I don't know where it would. The message of the movie is that the uncommon man can do amazing things, but the message we need is that the common man, woman, anybody can and should tinker with the technology that manages our whole world.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=The+Imitation+Game+Fails+Test+of+Inspiring+the+Next+Turings%3A+http%3A%2F%2Fbit.ly%2F1vYERE3""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fentertainment.slashdot.org%2Fstory%2F15%2F02%2F22%2F1951203%2Fthe-imitation-game-fails-test-of-inspiring-the-next-turings%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://entertainment.slashdot.org/story/15/02/22/1951203/the-imitation-game-fails-test-of-inspiring-the-next-turings?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://entertainment.slashdot.org/story/15/02/22/1951203/the-imitation-game-fails-test-of-inspiring-the-next-turings?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7001031&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/43ad0b20/sc/8/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/222166399637/u/49/f/647410/c/35028/s/43ad0b20/sc/8/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166399637/u/49/f/647410/c/35028/s/43ad0b20/sc/8/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166399637/u/49/f/647410/c/35028/s/43ad0b20/sc/8/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166399637/u/49/f/647410/c/35028/s/43ad0b20/sc/8/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166399637/u/49/f/647410/c/35028/s/43ad0b20/sc/8/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166399637/u/49/f/647410/c/35028/s/43ad0b20/sc/8/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/222166399637/u/49/f/647410/c/35028/s/43ad0b20/sc/8/a2.htm""><img src=""http://da.feedsportal.com/r/222166399637/u/49/f/647410/c/35028/s/43ad0b20/sc/8/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/222166399637/u/49/f/647410/c/35028/s/43ad0b20/sc/8/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/fZV3sBfRqks"" height=""1"" width=""1"" alt=""""/>"
The Origin Story of the Worldwide AIDS Epidemic [Excerpt] (Scientific American),http://news.feedzilla.com/en_us/stories/science/422114181?client_source=api&format=json,"Author David Quammen traces HIV from a forest in Africa in his new book,
investigating how it came to infect more than 60 million people


-- Read more on ScientificAmerican.com

"
What If We Lost the Sky?,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/a6QAldKPq4A/story01.htm,"HughPickens.com (3830033) writes ""Anna North writes in the NYT that a report released last week by the National Research Council calls for research into reversing climate change through a process called albedo modification: reflecting sunlight away from earth by, for instance, spraying aerosols into the atmosphere. But such a process could, some say, change the appearance of the sky &mdash; and that in turn could affect everything from our physical health to the way we see ourselves. ""You'd get whiter skies. People wouldn't have blue skies anymore."" says Alan Robock. ""Astronomers wouldn't be happy, because you'd have a cloud up there permanently. It'd be hard to see the Milky Way anymore."" According to Dacher Keltner, a psychology professor at the University of California, losing the night sky would have big consequences. ""When you go outside, and you walk in a beautiful setting, and you just feel not only uplifted but you just feel stronger. There's clearly a neurophysiological basis for that,"" says Keltner, adding that looking up at a starry sky provides ""almost a prototypical awe experience,"" an opportunity to feel ""that you are small and modest and part of something vast."" If we lose the night sky ""we lose something precious and sacred."" ""We're finding in our lab that the experience of awe gets you to feel connected to something larger than yourself, see the humanity in other people,"" says Paul K. Piff. ""In many ways it's kind of an antidote to narcissism."" And the sky is one of the few sources of that experience that's available to almost everybody: ""Not everyone has access to the ocean or giant trees, or the Grand Canyon, but we certainly all live beneath the night sky."" Alan Robock says one possible upside of adding aerosols could be beautiful red and yellow sunsets as ""the yellow and red colors reflect off the bottom of this cloud."" Robock recommends more research into albedo modification: ""If people ever are tempted to do this, I want them to have a lot of information about what the potential benefits and risks would be so they can make an informed decision. Dr. Abdalati says deploying something like albedo modification is a last-ditch effort. ""We've gotten ourselves into a climate mess. The fact that we're even talking about these kinds of things is indicative of that.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=What+If+We+Lost+the+Sky%3F%3A+http%3A%2F%2Fbit.ly%2F1B4LieQ""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F15%2F02%2F22%2F2310205%2Fwhat-if-we-lost-the-sky%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/15/02/22/2310205/what-if-we-lost-the-sky?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/15/02/22/2310205/what-if-we-lost-the-sky?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=7001257&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/43b2b696/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/222166430956/u/49/f/647410/c/35028/s/43b2b696/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166430956/u/49/f/647410/c/35028/s/43b2b696/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166430956/u/49/f/647410/c/35028/s/43b2b696/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166430956/u/49/f/647410/c/35028/s/43b2b696/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/222166430956/u/49/f/647410/c/35028/s/43b2b696/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/222166430956/u/49/f/647410/c/35028/s/43b2b696/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/222166430956/u/49/f/647410/c/35028/s/43b2b696/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/222166430956/u/49/f/647410/c/35028/s/43b2b696/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/222166430956/u/49/f/647410/c/35028/s/43b2b696/sc/36/a2t.img"" border=""0""/><img src=""//feeds.feedburner.com/~r/Slashdot/slashdot/~4/a6QAldKPq4A"" height=""1"" width=""1"" alt=""""/>"
